session_id,user_id,session_start,session_end,session_duration_minutes,features_accessed,analysis_jobs_submitted,pages_viewed,device_type,browser,created_at
4265,749,2025-08-13 03:36:07,2025-08-13 04:22:07,46,"F3,F1,F4",1,15,mobile,Firefox,2025-11-03 12:53:08.484132
4266,187,2025-10-27 12:52:42,2025-10-27 13:39:42,47,"F4,F5",2,5,desktop,Safari,2025-11-03 12:53:08.484132
4267,90,2025-05-21 09:53:06,2025-05-21 10:43:06,50,"F5,F4,F1,F3",5,7,desktop,Safari,2025-11-03 12:53:08.484132
4268,982,2025-05-13 23:12:02,2025-05-13 23:33:02,21,"F2,F1",1,16,mobile,Firefox,2025-11-03 12:53:08.484132
4269,305,2025-09-03 16:22:32,2025-09-03 17:17:32,55,"F5,F2,F3",4,15,desktop,Chrome,2025-11-03 12:53:08.484132
4270,363,2025-07-14 20:16:16,2025-07-14 21:44:16,88,"F5,F1,F4",0,20,tablet,Firefox,2025-11-03 12:53:08.484132
4271,382,2025-09-20 16:15:13,2025-09-20 16:34:13,19,F5,4,3,desktop,Safari,2025-11-03 12:53:08.484132
4272,776,2025-06-12 03:35:56,2025-06-12 03:45:56,10,"F5,F4",2,16,desktop,Safari,2025-11-03 12:53:08.484132
4273,85,2025-08-09 03:56:03,2025-08-09 04:16:03,20,"F2,F4,F5,F3",4,15,desktop,Chrome,2025-11-03 12:53:08.484132
4274,803,2025-05-14 05:21:35,2025-05-14 05:30:35,9,"F5,F1",0,6,tablet,Firefox,2025-11-03 12:53:08.484132
4275,787,2025-08-12 02:29:57,2025-08-12 03:35:57,66,"F5,F2,F1,F3",0,5,desktop,Chrome,2025-11-03 12:53:08.484132
4276,716,2025-09-15 11:35:19,2025-09-15 11:41:19,6,"F4,F1,F5",4,9,desktop,Firefox,2025-11-03 12:53:08.484132
4277,981,2025-07-16 05:29:40,2025-07-16 06:26:40,57,"F4,F2,F1",0,19,mobile,Firefox,2025-11-03 12:53:08.484132
4278,378,2025-05-11 00:56:59,2025-05-11 01:38:59,42,"F2,F1",0,6,mobile,Edge,2025-11-03 12:53:08.484132
4279,344,2025-06-28 04:10:23,2025-06-28 05:34:23,84,"F3,F4,F5",5,16,desktop,Safari,2025-11-03 12:53:08.484132
4280,301,2025-05-18 13:26:41,2025-05-18 13:37:41,11,F3,0,2,mobile,Edge,2025-11-03 12:53:08.484132
4281,631,2025-07-23 11:05:48,2025-07-23 12:29:48,84,"F3,F4",4,11,mobile,Edge,2025-11-03 12:53:08.484132
4282,75,2025-06-01 04:08:16,2025-06-01 04:26:16,18,"F1,F4,F3",2,8,mobile,Firefox,2025-11-03 12:53:08.484132
4283,33,2025-05-23 01:44:34,2025-05-23 02:09:34,25,"F5,F4",5,18,desktop,Firefox,2025-11-03 12:53:08.484132
4284,162,2025-11-01 13:26:53,2025-11-01 14:56:53,90,"F2,F5",2,16,tablet,Safari,2025-11-03 12:53:08.484132
4285,307,2025-10-03 04:41:40,2025-10-03 06:11:40,90,"F4,F1,F5,F2",4,19,mobile,Chrome,2025-11-03 12:53:08.484132
4286,630,2025-10-22 17:42:14,2025-10-22 17:54:14,12,F3,2,7,desktop,Edge,2025-11-03 12:53:08.484132
4287,396,2025-07-26 04:21:16,2025-07-26 05:25:16,64,F5,3,12,desktop,Edge,2025-11-03 12:53:08.484132
4288,481,2025-07-10 02:18:24,2025-07-10 03:16:24,58,F3,2,6,desktop,Chrome,2025-11-03 12:53:08.484132
4289,394,2025-05-25 03:20:19,2025-05-25 04:11:19,51,"F3,F2,F1,F5",5,5,tablet,Safari,2025-11-03 12:53:08.484132
4290,830,2025-05-29 07:59:15,2025-05-29 08:41:15,42,F4,2,2,tablet,Firefox,2025-11-03 12:53:08.484132
4291,653,2025-10-02 20:49:44,2025-10-02 21:10:44,21,F2,5,2,mobile,Chrome,2025-11-03 12:53:08.484132
4292,86,2025-07-30 19:28:37,2025-07-30 20:18:37,50,"F1,F2,F4,F5",5,17,tablet,Firefox,2025-11-03 12:53:08.484132
4293,789,2025-10-01 04:50:21,2025-10-01 05:52:21,62,"F1,F2,F3,F4",5,10,tablet,Chrome,2025-11-03 12:53:08.484132
4294,88,2025-10-23 04:21:23,2025-10-23 04:35:23,14,"F5,F4,F3,F1",1,16,tablet,Safari,2025-11-03 12:53:08.484132
4295,490,2025-11-02 03:25:32,2025-11-02 04:49:32,84,"F4,F1",1,2,tablet,Chrome,2025-11-03 12:53:08.484132
4296,651,2025-06-27 09:20:23,2025-06-27 10:07:23,47,F1,0,7,mobile,Safari,2025-11-03 12:53:08.484132
4297,248,2025-09-11 02:01:17,2025-09-11 02:09:17,8,"F4,F1,F3",2,8,desktop,Firefox,2025-11-03 12:53:08.484132
4298,511,2025-07-29 00:33:44,2025-07-29 01:35:44,62,"F5,F4",1,11,mobile,Firefox,2025-11-03 12:53:08.484132
4299,845,2025-05-08 00:31:23,2025-05-08 01:48:23,77,"F5,F2,F3,F4",4,4,tablet,Chrome,2025-11-03 12:53:08.484132
4300,536,2025-07-03 01:19:42,2025-07-03 01:45:42,26,"F1,F3,F4",5,10,desktop,Firefox,2025-11-03 12:53:08.484132
4301,378,2025-08-02 09:39:00,2025-08-02 10:25:00,46,"F2,F3",0,6,mobile,Safari,2025-11-03 12:53:08.484132
4302,678,2025-07-04 12:08:39,2025-07-04 12:42:39,34,"F3,F4,F1",1,16,tablet,Edge,2025-11-03 12:53:08.484132
4303,432,2025-08-09 00:03:45,2025-08-09 00:35:45,32,F4,5,1,desktop,Edge,2025-11-03 12:53:08.484132
4304,860,2025-08-27 04:05:52,2025-08-27 04:42:52,37,"F3,F5,F4,F1",5,20,mobile,Edge,2025-11-03 12:53:08.484132
4305,325,2025-09-13 07:37:07,2025-09-13 08:14:07,37,"F4,F1,F3,F5",1,1,mobile,Chrome,2025-11-03 12:53:08.484132
4306,101,2025-05-19 10:48:10,2025-05-19 10:57:10,9,"F1,F3,F5,F4",5,5,tablet,Edge,2025-11-03 12:53:08.484132
4307,176,2025-10-23 08:38:28,2025-10-23 08:46:28,8,"F1,F3",2,7,tablet,Edge,2025-11-03 12:53:08.484132
4308,999,2025-05-05 14:28:30,2025-05-05 15:34:30,66,"F1,F4",5,12,mobile,Edge,2025-11-03 12:53:08.484132
4309,814,2025-09-14 02:24:05,2025-09-14 03:19:05,55,"F5,F1",0,15,desktop,Chrome,2025-11-03 12:53:08.484132
4310,503,2025-09-23 09:19:36,2025-09-23 10:10:36,51,"F2,F5",5,18,tablet,Firefox,2025-11-03 12:53:08.484132
4311,336,2025-09-21 13:01:28,2025-09-21 14:20:28,79,"F4,F5,F3",0,20,desktop,Firefox,2025-11-03 12:53:08.484132
4312,453,2025-08-13 12:23:54,2025-08-13 13:51:54,88,"F5,F3",4,2,desktop,Firefox,2025-11-03 12:53:08.484132
4313,702,2025-10-22 15:51:52,2025-10-22 16:46:52,55,"F2,F5,F1,F3",0,12,desktop,Chrome,2025-11-03 12:53:08.484132
4314,265,2025-09-15 08:58:48,2025-09-15 09:03:48,5,"F2,F3,F1,F5",2,16,desktop,Edge,2025-11-03 12:53:08.484132
4315,235,2025-06-06 20:03:20,2025-06-06 20:56:20,53,"F2,F4,F3,F1",0,9,mobile,Firefox,2025-11-03 12:53:08.484132
4316,538,2025-09-11 07:54:22,2025-09-11 08:37:22,43,"F1,F2,F3,F4",4,11,desktop,Chrome,2025-11-03 12:53:08.484132
4317,942,2025-09-04 19:27:44,2025-09-04 20:26:44,59,"F1,F3",0,19,desktop,Safari,2025-11-03 12:53:08.484132
4318,45,2025-05-25 20:20:00,2025-05-25 21:47:00,87,"F2,F4,F5",3,8,mobile,Chrome,2025-11-03 12:53:08.484132
4319,715,2025-05-10 09:00:33,2025-05-10 09:13:33,13,F1,2,9,tablet,Safari,2025-11-03 12:53:08.484132
4320,852,2025-06-16 15:39:18,2025-06-16 15:51:18,12,"F1,F4,F2,F5",0,7,mobile,Firefox,2025-11-03 12:53:08.484132
4321,105,2025-07-14 10:41:56,2025-07-14 10:59:56,18,F3,4,7,desktop,Firefox,2025-11-03 12:53:08.484132
4322,290,2025-05-21 18:04:30,2025-05-21 18:51:30,47,"F5,F1",4,18,mobile,Firefox,2025-11-03 12:53:08.484132
4323,572,2025-07-03 14:36:15,2025-07-03 15:05:15,29,"F1,F5,F4,F2",2,4,tablet,Firefox,2025-11-03 12:53:08.484132
4324,827,2025-07-21 18:31:27,2025-07-21 18:52:27,21,"F5,F3",3,1,tablet,Safari,2025-11-03 12:53:08.484132
4325,306,2025-06-17 13:59:51,2025-06-17 14:46:51,47,F1,0,3,tablet,Firefox,2025-11-03 12:53:08.484132
4326,430,2025-06-15 21:29:21,2025-06-15 22:39:21,70,"F5,F2",3,19,mobile,Chrome,2025-11-03 12:53:08.484132
4327,258,2025-07-21 06:56:29,2025-07-21 07:05:29,9,F5,3,12,mobile,Chrome,2025-11-03 12:53:08.484132
4328,335,2025-05-23 23:27:44,2025-05-23 23:55:44,28,"F3,F1,F2,F4",4,11,tablet,Chrome,2025-11-03 12:53:08.484132
4329,498,2025-05-27 21:52:42,2025-05-27 22:40:42,48,"F1,F4",3,9,mobile,Chrome,2025-11-03 12:53:08.484132
4330,212,2025-07-29 22:20:07,2025-07-29 23:11:07,51,"F1,F2,F5,F3",4,19,desktop,Firefox,2025-11-03 12:53:08.484132
4331,232,2025-07-06 11:13:57,2025-07-06 11:40:57,27,"F5,F2",2,13,mobile,Safari,2025-11-03 12:53:08.484132
4332,896,2025-05-26 15:01:02,2025-05-26 15:09:02,8,"F5,F2,F3,F4",2,5,mobile,Chrome,2025-11-03 12:53:08.484132
4333,473,2025-07-27 05:36:52,2025-07-27 06:30:52,54,"F4,F2",0,15,tablet,Chrome,2025-11-03 12:53:08.484132
4334,487,2025-11-02 23:25:19,2025-11-02 23:44:19,19,"F1,F4",1,8,mobile,Firefox,2025-11-03 12:53:08.484132
4335,820,2025-06-12 00:53:23,2025-06-12 02:22:23,89,"F3,F2,F5",3,13,tablet,Safari,2025-11-03 12:53:08.484132
4336,739,2025-07-29 18:43:33,2025-07-29 19:31:33,48,"F2,F3,F1",5,13,tablet,Safari,2025-11-03 12:53:08.484132
4337,244,2025-09-06 17:54:32,2025-09-06 18:28:32,34,"F3,F1,F2,F5",5,17,mobile,Safari,2025-11-03 12:53:08.484132
4338,368,2025-09-17 06:26:49,2025-09-17 07:53:49,87,"F1,F3",4,20,tablet,Edge,2025-11-03 12:53:08.484132
4339,938,2025-06-13 05:25:27,2025-06-13 06:50:27,85,F5,4,7,mobile,Firefox,2025-11-03 12:53:08.484132
4340,860,2025-06-05 21:43:42,2025-06-05 22:28:42,45,"F2,F5,F1",4,2,mobile,Edge,2025-11-03 12:53:08.484132
4341,293,2025-10-21 04:08:00,2025-10-21 04:37:00,29,"F2,F4,F3,F1",3,11,desktop,Edge,2025-11-03 12:53:08.484132
4342,423,2025-08-11 07:16:38,2025-08-11 07:51:38,35,"F5,F3,F1,F2",0,13,tablet,Safari,2025-11-03 12:53:08.484132
4343,681,2025-06-05 10:13:30,2025-06-05 10:45:30,32,"F4,F5",4,12,tablet,Safari,2025-11-03 12:53:08.484132
4344,875,2025-06-04 00:31:21,2025-06-04 01:21:21,50,"F2,F4,F3,F5",4,2,mobile,Edge,2025-11-03 12:53:08.484132
4345,162,2025-08-30 16:46:16,2025-08-30 17:39:16,53,"F4,F2,F5,F3",2,14,tablet,Safari,2025-11-03 12:53:08.484132
4346,733,2025-05-24 07:52:56,2025-05-24 08:02:56,10,"F3,F4,F2",3,5,tablet,Safari,2025-11-03 12:53:08.484132
4347,294,2025-07-18 06:09:56,2025-07-18 06:41:56,32,"F5,F1,F4,F2",1,2,mobile,Chrome,2025-11-03 12:53:08.484132
4348,213,2025-05-09 04:44:22,2025-05-09 05:29:22,45,"F5,F2,F1,F3",4,5,mobile,Chrome,2025-11-03 12:53:08.484132
4349,967,2025-10-02 11:34:25,2025-10-02 12:30:25,56,"F1,F3,F5,F4",3,5,tablet,Safari,2025-11-03 12:53:08.484132
4350,344,2025-10-27 19:25:19,2025-10-27 20:18:19,53,"F5,F1,F2",3,8,desktop,Edge,2025-11-03 12:53:08.484132
4351,384,2025-08-21 04:45:58,2025-08-21 05:59:58,74,"F3,F5",2,10,desktop,Edge,2025-11-03 12:53:08.484132
4352,327,2025-09-17 05:43:27,2025-09-17 06:13:27,30,"F2,F5,F1",5,19,mobile,Safari,2025-11-03 12:53:08.484132
4353,211,2025-09-30 21:50:37,2025-09-30 22:32:37,42,F3,3,5,tablet,Safari,2025-11-03 12:53:08.484132
4354,173,2025-10-23 01:01:29,2025-10-23 01:55:29,54,"F3,F4",3,9,desktop,Safari,2025-11-03 12:53:08.484132
4355,411,2025-06-19 10:35:37,2025-06-19 10:54:37,19,"F1,F2,F4,F3",0,9,tablet,Firefox,2025-11-03 12:53:08.484132
4356,711,2025-10-09 00:20:52,2025-10-09 00:59:52,39,"F5,F3,F4",1,3,tablet,Safari,2025-11-03 12:53:08.484132
4357,763,2025-05-20 10:30:06,2025-05-20 11:45:06,75,"F1,F4,F5",0,2,mobile,Firefox,2025-11-03 12:53:08.484132
4358,99,2025-10-02 01:43:37,2025-10-02 01:57:37,14,"F1,F5",4,16,tablet,Edge,2025-11-03 12:53:08.484132
4359,618,2025-09-21 11:35:45,2025-09-21 12:21:45,46,F4,0,6,tablet,Chrome,2025-11-03 12:53:08.484132
4360,874,2025-06-24 07:22:46,2025-06-24 07:27:46,5,"F1,F4,F3",0,14,tablet,Firefox,2025-11-03 12:53:08.484132
4361,109,2025-11-02 16:39:18,2025-11-02 17:03:18,24,"F5,F3",2,9,tablet,Safari,2025-11-03 12:53:08.484132
4362,69,2025-05-12 05:35:42,2025-05-12 06:01:42,26,"F5,F2",0,17,tablet,Firefox,2025-11-03 12:53:08.484132
4363,230,2025-05-27 11:03:34,2025-05-27 11:13:34,10,"F2,F5",0,13,desktop,Safari,2025-11-03 12:53:08.484132
4364,827,2025-05-29 12:54:51,2025-05-29 14:12:51,78,"F1,F2",0,15,mobile,Chrome,2025-11-03 12:53:08.484132
4365,690,2025-09-04 20:27:18,2025-09-04 20:55:18,28,"F5,F2,F1,F3",2,15,desktop,Edge,2025-11-03 12:53:08.484132
4366,51,2025-10-21 08:07:59,2025-10-21 08:58:59,51,"F3,F1",0,8,mobile,Safari,2025-11-03 12:53:08.484132
4367,615,2025-06-30 17:04:04,2025-06-30 17:50:04,46,"F4,F1,F3",3,15,tablet,Edge,2025-11-03 12:53:08.484132
4368,211,2025-09-11 23:41:06,2025-09-12 00:24:06,43,"F1,F2",1,18,tablet,Safari,2025-11-03 12:53:08.484132
4369,962,2025-10-29 16:47:47,2025-10-29 17:46:47,59,"F3,F5,F2",5,3,tablet,Firefox,2025-11-03 12:53:08.484132
4370,448,2025-06-16 10:43:33,2025-06-16 10:48:33,5,"F5,F1,F2,F4",3,16,mobile,Safari,2025-11-03 12:53:08.484132
4371,470,2025-06-17 02:56:08,2025-06-17 03:14:08,18,F2,2,15,mobile,Firefox,2025-11-03 12:53:08.484132
4372,31,2025-10-28 05:19:26,2025-10-28 06:21:26,62,F1,0,12,desktop,Safari,2025-11-03 12:53:08.484132
4373,387,2025-07-03 12:52:54,2025-07-03 13:43:54,51,F1,3,20,mobile,Edge,2025-11-03 12:53:08.484132
4374,647,2025-08-18 08:30:39,2025-08-18 09:47:39,77,F4,4,3,desktop,Firefox,2025-11-03 12:53:08.484132
4375,366,2025-07-02 03:00:14,2025-07-02 03:24:14,24,"F4,F1,F5",2,1,tablet,Chrome,2025-11-03 12:53:08.484132
4376,600,2025-08-18 19:05:55,2025-08-18 20:16:55,71,"F1,F3,F4,F2",2,11,tablet,Safari,2025-11-03 12:53:08.484132
4377,266,2025-10-29 21:59:25,2025-10-29 22:48:25,49,"F3,F5,F1",1,11,tablet,Safari,2025-11-03 12:53:08.484132
4378,908,2025-10-28 00:48:18,2025-10-28 01:53:18,65,"F5,F3,F4",2,11,mobile,Edge,2025-11-03 12:53:08.484132
4379,423,2025-10-26 02:32:02,2025-10-26 02:50:02,18,"F3,F2,F5,F4",5,7,desktop,Edge,2025-11-03 12:53:08.484132
4380,826,2025-07-01 05:46:18,2025-07-01 07:13:18,87,"F2,F4",5,3,mobile,Chrome,2025-11-03 12:53:08.484132
4381,73,2025-05-06 00:28:53,2025-05-06 01:40:53,72,F2,2,9,tablet,Chrome,2025-11-03 12:53:08.484132
4382,459,2025-09-10 19:32:07,2025-09-10 20:38:07,66,"F5,F4",5,7,mobile,Firefox,2025-11-03 12:53:08.484132
4383,226,2025-10-25 21:35:16,2025-10-25 22:51:16,76,"F5,F1",2,19,mobile,Edge,2025-11-03 12:53:08.484132
4384,892,2025-06-05 08:25:39,2025-06-05 08:49:39,24,"F3,F5,F1",1,2,mobile,Chrome,2025-11-03 12:53:08.484132
4385,337,2025-10-31 12:29:53,2025-10-31 13:06:53,37,"F3,F2,F1,F4",1,1,desktop,Firefox,2025-11-03 12:53:08.484132
4386,897,2025-08-12 18:33:55,2025-08-12 18:43:55,10,"F1,F4",0,19,tablet,Safari,2025-11-03 12:53:08.484132
4387,621,2025-08-20 17:59:16,2025-08-20 18:39:16,40,"F5,F2,F1,F4",1,10,desktop,Edge,2025-11-03 12:53:08.484132
4388,738,2025-09-13 17:59:47,2025-09-13 18:48:47,49,"F1,F4,F3,F2",2,15,tablet,Edge,2025-11-03 12:53:08.484132
4389,408,2025-07-14 06:10:07,2025-07-14 06:40:07,30,F4,4,7,mobile,Firefox,2025-11-03 12:53:08.484132
4390,965,2025-10-22 11:57:16,2025-10-22 12:52:16,55,F5,0,5,desktop,Edge,2025-11-03 12:53:08.484132
4391,575,2025-10-21 11:16:09,2025-10-21 12:25:09,69,"F3,F4,F2,F5",1,2,desktop,Chrome,2025-11-03 12:53:08.484132
4392,160,2025-06-17 18:11:40,2025-06-17 18:47:40,36,"F2,F3,F4,F5",5,3,mobile,Edge,2025-11-03 12:53:08.484132
4393,777,2025-08-31 00:55:17,2025-08-31 02:19:17,84,"F1,F5",2,11,desktop,Safari,2025-11-03 12:53:08.484132
4394,125,2025-06-14 17:17:51,2025-06-14 18:01:51,44,F1,0,19,mobile,Firefox,2025-11-03 12:53:08.484132
4395,71,2025-06-28 13:33:00,2025-06-28 13:39:00,6,"F5,F3,F2",4,13,tablet,Edge,2025-11-03 12:53:08.484132
4396,386,2025-07-24 16:09:14,2025-07-24 17:24:14,75,"F5,F4,F1,F2",0,14,mobile,Firefox,2025-11-03 12:53:08.484132
4397,206,2025-05-12 06:41:21,2025-05-12 07:42:21,61,F3,1,16,mobile,Chrome,2025-11-03 12:53:08.484132
4398,238,2025-08-03 09:14:34,2025-08-03 10:16:34,62,F4,2,10,tablet,Edge,2025-11-03 12:53:08.484132
4399,851,2025-08-17 08:15:45,2025-08-17 09:30:45,75,"F4,F1,F2",0,8,desktop,Firefox,2025-11-03 12:53:08.484132
4400,992,2025-07-04 07:25:33,2025-07-04 07:31:33,6,"F2,F5,F4,F3",5,8,mobile,Firefox,2025-11-03 12:53:08.484132
4401,550,2025-09-14 18:35:19,2025-09-14 19:25:19,50,"F1,F4",3,1,desktop,Firefox,2025-11-03 12:53:08.484132
4402,510,2025-08-21 05:51:37,2025-08-21 06:13:37,22,F1,0,1,tablet,Chrome,2025-11-03 12:53:08.484132
4403,422,2025-05-17 19:17:16,2025-05-17 19:32:16,15,F3,1,19,mobile,Firefox,2025-11-03 12:53:08.484132
4404,285,2025-09-14 07:21:13,2025-09-14 07:36:13,15,"F1,F2",0,13,desktop,Chrome,2025-11-03 12:53:08.484132
4405,867,2025-09-15 14:16:25,2025-09-15 15:10:25,54,"F5,F3,F2,F1",2,7,mobile,Firefox,2025-11-03 12:53:08.484132
4406,988,2025-05-09 01:48:29,2025-05-09 02:21:29,33,"F2,F5,F3,F4",4,4,tablet,Firefox,2025-11-03 12:53:08.484132
4407,337,2025-08-25 17:41:26,2025-08-25 18:07:26,26,F5,3,8,tablet,Firefox,2025-11-03 12:53:08.484132
4408,604,2025-07-08 19:02:09,2025-07-08 19:46:09,44,"F1,F5,F2,F4",5,15,mobile,Firefox,2025-11-03 12:53:08.484132
4409,657,2025-06-22 17:04:10,2025-06-22 18:15:10,71,"F2,F1,F3",0,3,desktop,Safari,2025-11-03 12:53:08.484132
4410,233,2025-10-30 03:12:28,2025-10-30 04:32:28,80,F3,5,2,tablet,Edge,2025-11-03 12:53:08.484132
4411,93,2025-10-29 23:10:26,2025-10-30 00:08:26,58,F5,3,4,mobile,Chrome,2025-11-03 12:53:08.484132
4412,570,2025-10-12 02:54:12,2025-10-12 03:03:12,9,"F5,F4",2,3,tablet,Safari,2025-11-03 12:53:08.484132
4413,763,2025-07-19 05:18:06,2025-07-19 06:48:06,90,F2,3,12,mobile,Firefox,2025-11-03 12:53:08.484132
4414,549,2025-09-17 19:23:20,2025-09-17 20:23:20,60,"F3,F2",2,11,tablet,Firefox,2025-11-03 12:53:08.484132
4415,480,2025-09-18 10:34:06,2025-09-18 12:01:06,87,F5,5,20,tablet,Firefox,2025-11-03 12:53:08.484132
4416,950,2025-05-08 20:17:21,2025-05-08 21:09:21,52,"F2,F3,F1,F4",4,11,desktop,Safari,2025-11-03 12:53:08.484132
4417,428,2025-05-18 06:42:57,2025-05-18 07:32:57,50,"F2,F1,F3,F5",2,5,mobile,Safari,2025-11-03 12:53:08.484132
4418,420,2025-05-27 19:07:26,2025-05-27 19:17:26,10,"F4,F3",5,15,mobile,Edge,2025-11-03 12:53:08.484132
4419,730,2025-09-10 18:43:34,2025-09-10 18:57:34,14,"F5,F3,F2",2,12,tablet,Edge,2025-11-03 12:53:08.484132
4420,650,2025-06-28 17:34:25,2025-06-28 18:26:25,52,"F2,F4,F3,F1",1,4,desktop,Firefox,2025-11-03 12:53:08.484132
4421,892,2025-07-28 04:29:11,2025-07-28 05:35:11,66,"F4,F1,F5,F2",4,5,tablet,Chrome,2025-11-03 12:53:08.484132
4422,460,2025-09-20 15:38:21,2025-09-20 16:30:21,52,"F3,F1,F5,F4",1,18,tablet,Chrome,2025-11-03 12:53:08.484132
4423,20,2025-05-20 19:26:57,2025-05-20 19:41:57,15,"F1,F4,F5",0,5,desktop,Edge,2025-11-03 12:53:08.484132
4424,455,2025-10-16 09:34:21,2025-10-16 10:52:21,78,"F5,F4,F2,F1",0,15,desktop,Edge,2025-11-03 12:53:08.484132
4425,239,2025-06-09 18:38:32,2025-06-09 19:54:32,76,"F5,F3,F4,F1",3,12,desktop,Firefox,2025-11-03 12:53:08.484132
4426,788,2025-09-12 19:33:45,2025-09-12 19:56:45,23,"F2,F1,F3,F4",5,18,mobile,Safari,2025-11-03 12:53:08.484132
4427,603,2025-07-18 02:13:49,2025-07-18 03:40:49,87,"F1,F3,F2",3,5,mobile,Firefox,2025-11-03 12:53:08.484132
4428,981,2025-06-09 15:35:40,2025-06-09 15:47:40,12,"F5,F3,F4,F2",3,8,mobile,Chrome,2025-11-03 12:53:08.484132
4429,563,2025-09-02 07:08:01,2025-09-02 07:58:01,50,F1,4,14,mobile,Firefox,2025-11-03 12:53:08.484132
4430,79,2025-05-10 08:58:29,2025-05-10 10:26:29,88,"F3,F2,F4",2,19,desktop,Safari,2025-11-03 12:53:08.484132
4431,595,2025-10-24 21:36:32,2025-10-24 21:48:32,12,"F5,F4,F3,F2",4,2,tablet,Firefox,2025-11-03 12:53:08.484132
4432,356,2025-05-09 00:08:47,2025-05-09 00:37:47,29,"F3,F4,F1,F5",3,2,tablet,Edge,2025-11-03 12:53:08.484132
4433,450,2025-05-15 01:47:54,2025-05-15 02:16:54,29,F2,4,18,mobile,Safari,2025-11-03 12:53:08.484132
4434,640,2025-08-09 06:47:17,2025-08-09 08:16:17,89,"F1,F2",3,7,desktop,Firefox,2025-11-03 12:53:08.484132
4435,758,2025-05-28 05:51:35,2025-05-28 06:21:35,30,"F2,F3,F1,F4",1,14,mobile,Edge,2025-11-03 12:53:08.484132
4436,763,2025-06-26 10:13:28,2025-06-26 11:12:28,59,"F5,F4,F1,F2",4,10,mobile,Edge,2025-11-03 12:53:08.484132
4437,935,2025-06-25 23:28:43,2025-06-26 00:52:43,84,"F1,F2,F3,F5",4,10,desktop,Chrome,2025-11-03 12:53:08.484132
4438,670,2025-05-08 03:23:27,2025-05-08 03:56:27,33,"F5,F1,F2",4,16,tablet,Firefox,2025-11-03 12:53:08.484132
4439,183,2025-11-02 20:15:18,2025-11-02 20:55:18,40,"F1,F4",2,14,desktop,Firefox,2025-11-03 12:53:08.484132
4440,805,2025-08-02 00:58:27,2025-08-02 01:41:27,43,"F3,F4,F2",0,6,mobile,Edge,2025-11-03 12:53:08.484132
4441,984,2025-05-08 17:20:20,2025-05-08 17:50:20,30,F3,2,12,desktop,Firefox,2025-11-03 12:53:08.484132
4442,295,2025-10-11 03:21:14,2025-10-11 04:23:14,62,"F1,F4,F3,F5",3,3,tablet,Firefox,2025-11-03 12:53:08.484132
4443,202,2025-08-05 01:04:38,2025-08-05 02:11:38,67,F1,4,13,tablet,Firefox,2025-11-03 12:53:08.484132
4444,247,2025-07-30 01:44:33,2025-07-30 02:39:33,55,"F2,F1,F4",0,8,mobile,Chrome,2025-11-03 12:53:08.484132
4445,8,2025-10-11 09:02:19,2025-10-11 10:11:19,69,"F3,F5,F1",1,7,tablet,Chrome,2025-11-03 12:53:08.484132
4446,141,2025-09-08 23:25:45,2025-09-09 00:31:45,66,"F2,F3",2,15,tablet,Safari,2025-11-03 12:53:08.484132
4447,690,2025-11-01 19:09:34,2025-11-01 20:11:34,62,"F4,F3,F5,F2",4,10,desktop,Firefox,2025-11-03 12:53:08.484132
4448,359,2025-07-22 17:50:36,2025-07-22 18:52:36,62,"F2,F1,F4,F3",5,7,mobile,Safari,2025-11-03 12:53:08.484132
4449,945,2025-10-05 02:48:59,2025-10-05 03:10:59,22,"F3,F4,F5,F2",1,14,tablet,Edge,2025-11-03 12:53:08.484132
4450,637,2025-07-17 19:51:25,2025-07-17 19:57:25,6,F3,3,14,tablet,Safari,2025-11-03 12:53:08.484132
4451,677,2025-05-07 23:30:55,2025-05-08 00:43:55,73,"F1,F2,F3,F4",5,10,mobile,Safari,2025-11-03 12:53:08.484132
4452,286,2025-07-27 04:41:42,2025-07-27 05:57:42,76,F5,2,7,desktop,Firefox,2025-11-03 12:53:08.484132
4453,274,2025-09-10 04:50:34,2025-09-10 05:32:34,42,"F2,F4,F5,F1",2,4,tablet,Firefox,2025-11-03 12:53:08.484132
4454,971,2025-10-22 16:31:23,2025-10-22 17:40:23,69,"F5,F1",4,2,tablet,Firefox,2025-11-03 12:53:08.484132
4455,947,2025-06-11 21:38:59,2025-06-11 21:43:59,5,"F3,F2,F1,F4",5,3,desktop,Edge,2025-11-03 12:53:08.484132
4456,483,2025-09-19 11:51:57,2025-09-19 12:00:57,9,"F1,F2,F3",2,12,mobile,Chrome,2025-11-03 12:53:08.484132
4457,349,2025-05-22 13:24:26,2025-05-22 14:08:26,44,"F5,F1",2,10,mobile,Safari,2025-11-03 12:53:08.484132
4458,815,2025-10-14 17:16:05,2025-10-14 18:46:05,90,"F2,F5",2,1,tablet,Safari,2025-11-03 12:53:08.484132
4459,577,2025-07-26 13:45:30,2025-07-26 14:40:30,55,"F3,F2,F1,F4",0,1,desktop,Edge,2025-11-03 12:53:08.484132
4460,580,2025-06-28 20:40:46,2025-06-28 22:09:46,89,F1,1,1,tablet,Edge,2025-11-03 12:53:08.484132
4461,753,2025-10-14 07:11:16,2025-10-14 08:13:16,62,F5,1,15,desktop,Firefox,2025-11-03 12:53:08.484132
4462,626,2025-06-03 22:28:28,2025-06-03 23:25:28,57,"F4,F3,F1",0,20,tablet,Edge,2025-11-03 12:53:08.484132
